ticket_id,application_id,channel,issue_category,resolution_time_mins,cost_to_serve_usd
TCK-4002700,APP-1011888,In_App_Chat,Status_Inquiry_WhereIsMyAccount,9,8.5
TCK-4002701,APP-1011894,Phone_IVR,Status_Inquiry_WhereIsMyAccount,34,18.0
TCK-4002702,APP-1011895,Phone_IVR,Status_Inquiry_WhereIsMyAccount,30,18.0
TCK-4002703,APP-1011897,In_App_Chat,General_Clarification,9,8.5
TCK-4002704,APP-1011901,In_App_Chat,General_Clarification,33,8.5
TCK-4002705,APP-1011909,In_App_Chat,Status_Inquiry_WhereIsMyAccount,16,8.5
TCK-4002706,APP-1011911,In_App_Chat,Status_Inquiry_WhereIsMyAccount,12,8.5
TCK-4002707,APP-1011916,Phone_IVR,General_Clarification,31,18.0
TCK-4002708,APP-1011917,In_App_Chat,Status_Inquiry_WhereIsMyAccount,33,8.5
TCK-4002709,APP-1011921,In_App_Chat,General_Clarification,28,8.5
TCK-4002710,APP-1011930,Phone_IVR,Status_Inquiry_WhereIsMyAccount,8,18.0
TCK-4002711,APP-1011931,In_App_Chat,Document_Upload_Failure,9,8.5
TCK-4002712,APP-1011934,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,5,12.0
TCK-4002713,APP-1011946,In_App_Chat,General_Clarification,22,8.5
TCK-4002714,APP-1011950,Phone_IVR,Document_Upload_Failure,12,18.0
TCK-4002715,APP-1011956,Phone_IVR,Status_Inquiry_WhereIsMyAccount,18,18.0
TCK-4002716,APP-1011959,In_App_Chat,General_Clarification,10,8.5
TCK-4002717,APP-1011963,In_App_Chat,Document_Upload_Failure,11,8.5
TCK-4002718,APP-1011965,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,27,12.0
TCK-4002719,APP-1011972,In_App_Chat,General_Clarification,37,8.5
TCK-4002720,APP-1011973,In_App_Chat,Status_Inquiry_WhereIsMyAccount,42,8.5
TCK-4002721,APP-1011976,In_App_Chat,Status_Inquiry_WhereIsMyAccount,5,8.5
TCK-4002722,APP-1011981,In_App_Chat,Document_Upload_Failure,17,8.5
TCK-4002723,APP-1011982,Phone_IVR,Status_Inquiry_WhereIsMyAccount,14,18.0
TCK-4002724,APP-1012000,Phone_IVR,Status_Inquiry_WhereIsMyAccount,7,18.0
TCK-4002725,APP-1012003,In_App_Chat,Status_Inquiry_WhereIsMyAccount,26,8.5
TCK-4002726,APP-1012006,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,42,12.0
TCK-4002727,APP-1012007,Phone_IVR,Status_Inquiry_WhereIsMyAccount,10,18.0
TCK-4002728,APP-1012014,In_App_Chat,Status_Inquiry_WhereIsMyAccount,34,8.5
TCK-4002729,APP-1012015,In_App_Chat,Document_Upload_Failure,13,8.5
TCK-4002730,APP-1012020,In_App_Chat,Status_Inquiry_WhereIsMyAccount,42,8.5
TCK-4002731,APP-1012027,Email_Helpdesk,Document_Upload_Failure,33,12.0
TCK-4002732,APP-1012034,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,23,12.0
TCK-4002733,APP-1012037,In_App_Chat,Status_Inquiry_WhereIsMyAccount,19,8.5
TCK-4002734,APP-1012041,In_App_Chat,Status_Inquiry_WhereIsMyAccount,29,8.5
TCK-4002735,APP-1012044,In_App_Chat,General_Clarification,38,8.5
TCK-4002736,APP-1012046,In_App_Chat,Status_Inquiry_WhereIsMyAccount,32,8.5
TCK-4002737,APP-1012049,In_App_Chat,General_Clarification,34,8.5
TCK-4002738,APP-1012061,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,26,12.0
TCK-4002739,APP-1012069,Phone_IVR,Status_Inquiry_WhereIsMyAccount,32,18.0
TCK-4002740,APP-1012077,Email_Helpdesk,General_Clarification,10,12.0
TCK-4002741,APP-1012079,In_App_Chat,Status_Inquiry_WhereIsMyAccount,18,8.5
TCK-4002742,APP-1012082,In_App_Chat,Status_Inquiry_WhereIsMyAccount,29,8.5
TCK-4002743,APP-1012083,Phone_IVR,Status_Inquiry_WhereIsMyAccount,10,18.0
TCK-4002744,APP-1012088,Phone_IVR,Status_Inquiry_WhereIsMyAccount,30,18.0
TCK-4002745,APP-1012089,Phone_IVR,Status_Inquiry_WhereIsMyAccount,37,18.0
TCK-4002746,APP-1012103,In_App_Chat,Status_Inquiry_WhereIsMyAccount,24,8.5
TCK-4002747,APP-1012105,In_App_Chat,Status_Inquiry_WhereIsMyAccount,21,8.5
TCK-4002748,APP-1012107,Phone_IVR,Status_Inquiry_WhereIsMyAccount,9,18.0
TCK-4002749,APP-1012111,Phone_IVR,Status_Inquiry_WhereIsMyAccount,7,18.0
TCK-4002750,APP-1012112,Phone_IVR,Status_Inquiry_WhereIsMyAccount,24,18.0
TCK-4002751,APP-1012113,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,12,12.0
TCK-4002752,APP-1012120,Phone_IVR,Document_Upload_Failure,42,18.0
TCK-4002753,APP-1012125,In_App_Chat,General_Clarification,9,8.5
TCK-4002754,APP-1012127,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,28,12.0
TCK-4002755,APP-1012128,In_App_Chat,Status_Inquiry_WhereIsMyAccount,19,8.5
TCK-4002756,APP-1012132,In_App_Chat,Status_Inquiry_WhereIsMyAccount,19,8.5
TCK-4002757,APP-1012139,In_App_Chat,Status_Inquiry_WhereIsMyAccount,20,8.5
TCK-4002758,APP-1012146,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,26,12.0
TCK-4002759,APP-1012148,Email_Helpdesk,General_Clarification,10,12.0
TCK-4002760,APP-1012149,Phone_IVR,Status_Inquiry_WhereIsMyAccount,20,18.0
TCK-4002761,APP-1012151,Phone_IVR,Status_Inquiry_WhereIsMyAccount,15,18.0
TCK-4002762,APP-1012161,In_App_Chat,Status_Inquiry_WhereIsMyAccount,7,8.5
TCK-4002763,APP-1012164,In_App_Chat,General_Clarification,7,8.5
TCK-4002764,APP-1012166,Phone_IVR,Status_Inquiry_WhereIsMyAccount,15,18.0
TCK-4002765,APP-1012173,Email_Helpdesk,General_Clarification,7,12.0
TCK-4002766,APP-1012175,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,18,12.0
TCK-4002767,APP-1012178,Phone_IVR,Status_Inquiry_WhereIsMyAccount,40,18.0
TCK-4002768,APP-1012195,In_App_Chat,Status_Inquiry_WhereIsMyAccount,5,8.5
TCK-4002769,APP-1012200,In_App_Chat,Status_Inquiry_WhereIsMyAccount,16,8.5
TCK-4002770,APP-1012205,In_App_Chat,Status_Inquiry_WhereIsMyAccount,24,8.5
TCK-4002771,APP-1012217,In_App_Chat,Status_Inquiry_WhereIsMyAccount,33,8.5
TCK-4002772,APP-1012225,In_App_Chat,Status_Inquiry_WhereIsMyAccount,21,8.5
TCK-4002773,APP-1012241,In_App_Chat,Status_Inquiry_WhereIsMyAccount,23,8.5
TCK-4002774,APP-1012242,In_App_Chat,Status_Inquiry_WhereIsMyAccount,40,8.5
TCK-4002775,APP-1012249,Phone_IVR,Status_Inquiry_WhereIsMyAccount,13,18.0
TCK-4002776,APP-1012251,In_App_Chat,Status_Inquiry_WhereIsMyAccount,36,8.5
TCK-4002777,APP-1012255,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,23,12.0
TCK-4002778,APP-1012258,In_App_Chat,Status_Inquiry_WhereIsMyAccount,16,8.5
TCK-4002779,APP-1012260,Email_Helpdesk,General_Clarification,25,12.0
TCK-4002780,APP-1012266,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,27,12.0
TCK-4002781,APP-1012273,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,32,12.0
TCK-4002782,APP-1012276,Phone_IVR,Status_Inquiry_WhereIsMyAccount,24,18.0
TCK-4002783,APP-1012285,In_App_Chat,Status_Inquiry_WhereIsMyAccount,22,8.5
TCK-4002784,APP-1012286,In_App_Chat,Status_Inquiry_WhereIsMyAccount,12,8.5
TCK-4002785,APP-1012291,In_App_Chat,Status_Inquiry_WhereIsMyAccount,31,8.5
TCK-4002786,APP-1012293,In_App_Chat,Status_Inquiry_WhereIsMyAccount,38,8.5
TCK-4002787,APP-1012299,Phone_IVR,Status_Inquiry_WhereIsMyAccount,28,18.0
TCK-4002788,APP-1012305,In_App_Chat,General_Clarification,26,8.5
TCK-4002789,APP-1012310,Phone_IVR,Status_Inquiry_WhereIsMyAccount,11,18.0
TCK-4002790,APP-1012318,In_App_Chat,Status_Inquiry_WhereIsMyAccount,5,8.5
TCK-4002791,APP-1012324,Phone_IVR,Status_Inquiry_WhereIsMyAccount,34,18.0
TCK-4002792,APP-1012325,Phone_IVR,General_Clarification,7,18.0
TCK-4002793,APP-1012332,In_App_Chat,Status_Inquiry_WhereIsMyAccount,14,8.5
TCK-4002794,APP-1012334,Phone_IVR,General_Clarification,30,18.0
TCK-4002795,APP-1012335,Email_Helpdesk,General_Clarification,26,12.0
TCK-4002796,APP-1012344,In_App_Chat,Document_Upload_Failure,24,8.5
TCK-4002797,APP-1012345,In_App_Chat,Status_Inquiry_WhereIsMyAccount,39,8.5
TCK-4002798,APP-1012348,In_App_Chat,Status_Inquiry_WhereIsMyAccount,26,8.5
TCK-4002799,APP-1012351,Phone_IVR,Status_Inquiry_WhereIsMyAccount,10,18.0
TCK-4002800,APP-1012360,In_App_Chat,Status_Inquiry_WhereIsMyAccount,21,8.5
TCK-4002801,APP-1012361,In_App_Chat,Status_Inquiry_WhereIsMyAccount,21,8.5
TCK-4002802,APP-1012368,In_App_Chat,Status_Inquiry_WhereIsMyAccount,43,8.5
TCK-4002803,APP-1012369,In_App_Chat,Status_Inquiry_WhereIsMyAccount,43,8.5
TCK-4002804,APP-1012373,Phone_IVR,Status_Inquiry_WhereIsMyAccount,21,18.0
TCK-4002805,APP-1012375,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,17,12.0
TCK-4002806,APP-1012379,In_App_Chat,Document_Upload_Failure,11,8.5
TCK-4002807,APP-1012391,In_App_Chat,Status_Inquiry_WhereIsMyAccount,39,8.5
TCK-4002808,APP-1012397,In_App_Chat,Document_Upload_Failure,11,8.5
TCK-4002809,APP-1012406,Phone_IVR,Status_Inquiry_WhereIsMyAccount,6,18.0
TCK-4002810,APP-1012417,Phone_IVR,Status_Inquiry_WhereIsMyAccount,24,18.0
TCK-4002811,APP-1012424,Email_Helpdesk,Document_Upload_Failure,11,12.0
TCK-4002812,APP-1012429,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,5,12.0
TCK-4002813,APP-1012430,In_App_Chat,Status_Inquiry_WhereIsMyAccount,27,8.5
TCK-4002814,APP-1012431,In_App_Chat,Status_Inquiry_WhereIsMyAccount,41,8.5
TCK-4002815,APP-1012441,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,25,12.0
TCK-4002816,APP-1012442,In_App_Chat,General_Clarification,32,8.5
TCK-4002817,APP-1012444,Phone_IVR,Status_Inquiry_WhereIsMyAccount,11,18.0
TCK-4002818,APP-1012448,In_App_Chat,Status_Inquiry_WhereIsMyAccount,9,8.5
TCK-4002819,APP-1012449,In_App_Chat,General_Clarification,17,8.5
TCK-4002820,APP-1012450,Phone_IVR,Status_Inquiry_WhereIsMyAccount,10,18.0
TCK-4002821,APP-1012457,In_App_Chat,Status_Inquiry_WhereIsMyAccount,27,8.5
TCK-4002822,APP-1012469,Phone_IVR,Status_Inquiry_WhereIsMyAccount,25,18.0
TCK-4002823,APP-1012470,Phone_IVR,Status_Inquiry_WhereIsMyAccount,14,18.0
TCK-4002824,APP-1012475,Phone_IVR,Status_Inquiry_WhereIsMyAccount,41,18.0
TCK-4002825,APP-1012476,Phone_IVR,Status_Inquiry_WhereIsMyAccount,32,18.0
TCK-4002826,APP-1012477,Phone_IVR,Document_Upload_Failure,38,18.0
TCK-4002827,APP-1012479,In_App_Chat,Status_Inquiry_WhereIsMyAccount,30,8.5
TCK-4002828,APP-1012481,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,30,12.0
TCK-4002829,APP-1012483,In_App_Chat,Status_Inquiry_WhereIsMyAccount,43,8.5
TCK-4002830,APP-1012484,Phone_IVR,Status_Inquiry_WhereIsMyAccount,21,18.0
TCK-4002831,APP-1012486,In_App_Chat,Status_Inquiry_WhereIsMyAccount,10,8.5
TCK-4002832,APP-1012489,Phone_IVR,Status_Inquiry_WhereIsMyAccount,21,18.0
TCK-4002833,APP-1012490,In_App_Chat,Status_Inquiry_WhereIsMyAccount,32,8.5
TCK-4002834,APP-1012492,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,26,12.0
TCK-4002835,APP-1012498,In_App_Chat,Status_Inquiry_WhereIsMyAccount,8,8.5
TCK-4002836,APP-1012505,Email_Helpdesk,General_Clarification,18,12.0
TCK-4002837,APP-1012506,In_App_Chat,Status_Inquiry_WhereIsMyAccount,37,8.5
TCK-4002838,APP-1012507,In_App_Chat,Status_Inquiry_WhereIsMyAccount,40,8.5
TCK-4002839,APP-1012508,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,13,12.0
TCK-4002840,APP-1012509,Phone_IVR,Status_Inquiry_WhereIsMyAccount,25,18.0
TCK-4002841,APP-1012510,Phone_IVR,Status_Inquiry_WhereIsMyAccount,41,18.0
TCK-4002842,APP-1012511,Phone_IVR,Status_Inquiry_WhereIsMyAccount,21,18.0
TCK-4002843,APP-1012518,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,41,12.0
TCK-4002844,APP-1012519,In_App_Chat,General_Clarification,35,8.5
TCK-4002845,APP-1012535,Phone_IVR,Status_Inquiry_WhereIsMyAccount,12,18.0
TCK-4002846,APP-1012540,Phone_IVR,Status_Inquiry_WhereIsMyAccount,18,18.0
TCK-4002847,APP-1012544,In_App_Chat,Status_Inquiry_WhereIsMyAccount,5,8.5
TCK-4002848,APP-1012548,Phone_IVR,Status_Inquiry_WhereIsMyAccount,15,18.0
TCK-4002849,APP-1012549,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,13,12.0
TCK-4002850,APP-1012554,In_App_Chat,Status_Inquiry_WhereIsMyAccount,10,8.5
TCK-4002851,APP-1012556,In_App_Chat,Status_Inquiry_WhereIsMyAccount,7,8.5
TCK-4002852,APP-1012566,Phone_IVR,Status_Inquiry_WhereIsMyAccount,33,18.0
TCK-4002853,APP-1012568,Phone_IVR,General_Clarification,21,18.0
TCK-4002854,APP-1012569,Phone_IVR,Status_Inquiry_WhereIsMyAccount,22,18.0
TCK-4002855,APP-1012583,In_App_Chat,Status_Inquiry_WhereIsMyAccount,26,8.5
TCK-4002856,APP-1012602,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,41,12.0
TCK-4002857,APP-1012613,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,23,12.0
TCK-4002858,APP-1012621,Phone_IVR,Status_Inquiry_WhereIsMyAccount,12,18.0
TCK-4002859,APP-1012625,In_App_Chat,Document_Upload_Failure,44,8.5
TCK-4002860,APP-1012632,In_App_Chat,Status_Inquiry_WhereIsMyAccount,30,8.5
TCK-4002861,APP-1012639,In_App_Chat,Status_Inquiry_WhereIsMyAccount,26,8.5
TCK-4002862,APP-1012643,Phone_IVR,General_Clarification,33,18.0
TCK-4002863,APP-1012647,In_App_Chat,Status_Inquiry_WhereIsMyAccount,9,8.5
TCK-4002864,APP-1012657,In_App_Chat,Status_Inquiry_WhereIsMyAccount,32,8.5
TCK-4002865,APP-1012660,In_App_Chat,Status_Inquiry_WhereIsMyAccount,44,8.5
TCK-4002866,APP-1012668,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,10,12.0
TCK-4002867,APP-1012672,Phone_IVR,Status_Inquiry_WhereIsMyAccount,11,18.0
TCK-4002868,APP-1012673,Phone_IVR,Status_Inquiry_WhereIsMyAccount,11,18.0
TCK-4002869,APP-1012677,Phone_IVR,Status_Inquiry_WhereIsMyAccount,5,18.0
TCK-4002870,APP-1012678,In_App_Chat,Status_Inquiry_WhereIsMyAccount,18,8.5
TCK-4002871,APP-1012680,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,8,12.0
TCK-4002872,APP-1012681,In_App_Chat,Status_Inquiry_WhereIsMyAccount,43,8.5
TCK-4002873,APP-1012686,Phone_IVR,Document_Upload_Failure,34,18.0
TCK-4002874,APP-1012689,In_App_Chat,Status_Inquiry_WhereIsMyAccount,20,8.5
TCK-4002875,APP-1012697,Phone_IVR,Status_Inquiry_WhereIsMyAccount,39,18.0
TCK-4002876,APP-1012702,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,36,12.0
TCK-4002877,APP-1012710,Phone_IVR,Document_Upload_Failure,18,18.0
TCK-4002878,APP-1012713,Phone_IVR,Status_Inquiry_WhereIsMyAccount,23,18.0
TCK-4002879,APP-1012716,In_App_Chat,Status_Inquiry_WhereIsMyAccount,31,8.5
TCK-4002880,APP-1012736,Phone_IVR,Status_Inquiry_WhereIsMyAccount,7,18.0
TCK-4002881,APP-1012737,In_App_Chat,General_Clarification,33,8.5
TCK-4002882,APP-1012741,Phone_IVR,Status_Inquiry_WhereIsMyAccount,30,18.0
TCK-4002883,APP-1012749,Phone_IVR,Status_Inquiry_WhereIsMyAccount,25,18.0
TCK-4002884,APP-1012752,Phone_IVR,Status_Inquiry_WhereIsMyAccount,31,18.0
TCK-4002885,APP-1012758,Phone_IVR,Status_Inquiry_WhereIsMyAccount,16,18.0
TCK-4002886,APP-1012768,In_App_Chat,General_Clarification,25,8.5
TCK-4002887,APP-1012769,In_App_Chat,Status_Inquiry_WhereIsMyAccount,43,8.5
TCK-4002888,APP-1012773,Phone_IVR,Status_Inquiry_WhereIsMyAccount,34,18.0
TCK-4002889,APP-1012786,In_App_Chat,General_Clarification,27,8.5
TCK-4002890,APP-1012802,In_App_Chat,Status_Inquiry_WhereIsMyAccount,9,8.5
TCK-4002891,APP-1012806,In_App_Chat,Status_Inquiry_WhereIsMyAccount,33,8.5
TCK-4002892,APP-1012807,In_App_Chat,Status_Inquiry_WhereIsMyAccount,17,8.5
TCK-4002893,APP-1012811,Phone_IVR,Status_Inquiry_WhereIsMyAccount,32,18.0
TCK-4002894,APP-1012812,In_App_Chat,Status_Inquiry_WhereIsMyAccount,11,8.5
TCK-4002895,APP-1012817,Phone_IVR,Status_Inquiry_WhereIsMyAccount,38,18.0
TCK-4002896,APP-1012823,Phone_IVR,Status_Inquiry_WhereIsMyAccount,38,18.0
TCK-4002897,APP-1012824,In_App_Chat,General_Clarification,28,8.5
TCK-4002898,APP-1012825,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,33,12.0
TCK-4002899,APP-1012830,Phone_IVR,General_Clarification,9,18.0
TCK-4002900,APP-1012835,In_App_Chat,General_Clarification,41,8.5
TCK-4002901,APP-1012836,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,28,12.0
TCK-4002902,APP-1012837,Phone_IVR,Status_Inquiry_WhereIsMyAccount,43,18.0
TCK-4002903,APP-1012838,In_App_Chat,Status_Inquiry_WhereIsMyAccount,8,8.5
TCK-4002904,APP-1012841,In_App_Chat,Status_Inquiry_WhereIsMyAccount,28,8.5
TCK-4002905,APP-1012842,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,42,12.0
TCK-4002906,APP-1012844,Phone_IVR,Status_Inquiry_WhereIsMyAccount,33,18.0
TCK-4002907,APP-1012847,In_App_Chat,Status_Inquiry_WhereIsMyAccount,27,8.5
TCK-4002908,APP-1012850,Phone_IVR,Status_Inquiry_WhereIsMyAccount,41,18.0
TCK-4002909,APP-1012851,Phone_IVR,Status_Inquiry_WhereIsMyAccount,21,18.0
TCK-4002910,APP-1012852,In_App_Chat,Status_Inquiry_WhereIsMyAccount,7,8.5
TCK-4002911,APP-1012857,Phone_IVR,General_Clarification,31,18.0
TCK-4002912,APP-1012860,In_App_Chat,Document_Upload_Failure,39,8.5
TCK-4002913,APP-1012864,In_App_Chat,Status_Inquiry_WhereIsMyAccount,31,8.5
TCK-4002914,APP-1012865,Phone_IVR,Status_Inquiry_WhereIsMyAccount,14,18.0
TCK-4002915,APP-1012866,In_App_Chat,Status_Inquiry_WhereIsMyAccount,21,8.5
TCK-4002916,APP-1012871,Phone_IVR,Status_Inquiry_WhereIsMyAccount,17,18.0
TCK-4002917,APP-1012873,In_App_Chat,General_Clarification,38,8.5
TCK-4002918,APP-1012880,Phone_IVR,Status_Inquiry_WhereIsMyAccount,26,18.0
TCK-4002919,APP-1012881,In_App_Chat,General_Clarification,42,8.5
TCK-4002920,APP-1012882,Phone_IVR,Document_Upload_Failure,5,18.0
TCK-4002921,APP-1012887,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,9,12.0
TCK-4002922,APP-1012892,Phone_IVR,Status_Inquiry_WhereIsMyAccount,37,18.0
TCK-4002923,APP-1012898,In_App_Chat,Status_Inquiry_WhereIsMyAccount,28,8.5
TCK-4002924,APP-1012899,Phone_IVR,Status_Inquiry_WhereIsMyAccount,15,18.0
TCK-4002925,APP-1012905,In_App_Chat,Status_Inquiry_WhereIsMyAccount,33,8.5
TCK-4002926,APP-1012908,Phone_IVR,General_Clarification,29,18.0
TCK-4002927,APP-1012909,In_App_Chat,General_Clarification,35,8.5
TCK-4002928,APP-1012910,In_App_Chat,Document_Upload_Failure,16,8.5
TCK-4002929,APP-1012920,Phone_IVR,Status_Inquiry_WhereIsMyAccount,22,18.0
TCK-4002930,APP-1012925,In_App_Chat,Document_Upload_Failure,43,8.5
TCK-4002931,APP-1012930,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,44,12.0
TCK-4002932,APP-1012932,Phone_IVR,Status_Inquiry_WhereIsMyAccount,7,18.0
TCK-4002933,APP-1012934,Phone_IVR,Status_Inquiry_WhereIsMyAccount,5,18.0
TCK-4002934,APP-1012936,In_App_Chat,General_Clarification,31,8.5
TCK-4002935,APP-1012939,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,33,12.0
TCK-4002936,APP-1012944,In_App_Chat,Status_Inquiry_WhereIsMyAccount,29,8.5
TCK-4002937,APP-1012945,Phone_IVR,Status_Inquiry_WhereIsMyAccount,14,18.0
TCK-4002938,APP-1012946,In_App_Chat,General_Clarification,34,8.5
TCK-4002939,APP-1012947,In_App_Chat,Status_Inquiry_WhereIsMyAccount,39,8.5
TCK-4002940,APP-1012955,In_App_Chat,Status_Inquiry_WhereIsMyAccount,28,8.5
TCK-4002941,APP-1012956,In_App_Chat,Status_Inquiry_WhereIsMyAccount,44,8.5
TCK-4002942,APP-1012957,In_App_Chat,Status_Inquiry_WhereIsMyAccount,36,8.5
TCK-4002943,APP-1012971,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,21,12.0
TCK-4002944,APP-1012973,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,16,12.0
TCK-4002945,APP-1012995,Phone_IVR,Status_Inquiry_WhereIsMyAccount,15,18.0
TCK-4002946,APP-1013003,Phone_IVR,Status_Inquiry_WhereIsMyAccount,19,18.0
TCK-4002947,APP-1013004,In_App_Chat,General_Clarification,14,8.5
TCK-4002948,APP-1013011,In_App_Chat,Status_Inquiry_WhereIsMyAccount,40,8.5
TCK-4002949,APP-1013014,In_App_Chat,Status_Inquiry_WhereIsMyAccount,31,8.5
TCK-4002950,APP-1013017,Phone_IVR,Status_Inquiry_WhereIsMyAccount,43,18.0
TCK-4002951,APP-1013018,Phone_IVR,General_Clarification,10,18.0
TCK-4002952,APP-1013021,In_App_Chat,Document_Upload_Failure,30,8.5
TCK-4002953,APP-1013030,Phone_IVR,Status_Inquiry_WhereIsMyAccount,22,18.0
TCK-4002954,APP-1013036,In_App_Chat,Status_Inquiry_WhereIsMyAccount,30,8.5
TCK-4002955,APP-1013040,In_App_Chat,Status_Inquiry_WhereIsMyAccount,40,8.5
TCK-4002956,APP-1013041,In_App_Chat,Status_Inquiry_WhereIsMyAccount,7,8.5
TCK-4002957,APP-1013044,Phone_IVR,Status_Inquiry_WhereIsMyAccount,30,18.0
TCK-4002958,APP-1013051,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,25,12.0
TCK-4002959,APP-1013054,In_App_Chat,General_Clarification,13,8.5
TCK-4002960,APP-1013063,In_App_Chat,Status_Inquiry_WhereIsMyAccount,31,8.5
TCK-4002961,APP-1013064,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,5,12.0
TCK-4002962,APP-1013074,In_App_Chat,Status_Inquiry_WhereIsMyAccount,36,8.5
TCK-4002963,APP-1013078,In_App_Chat,Status_Inquiry_WhereIsMyAccount,23,8.5
TCK-4002964,APP-1013084,In_App_Chat,Status_Inquiry_WhereIsMyAccount,35,8.5
TCK-4002965,APP-1013087,In_App_Chat,Status_Inquiry_WhereIsMyAccount,17,8.5
TCK-4002966,APP-1013102,In_App_Chat,Status_Inquiry_WhereIsMyAccount,43,8.5
TCK-4002967,APP-1013104,Phone_IVR,Status_Inquiry_WhereIsMyAccount,44,18.0
TCK-4002968,APP-1013109,Phone_IVR,Status_Inquiry_WhereIsMyAccount,43,18.0
TCK-4002969,APP-1013110,In_App_Chat,Status_Inquiry_WhereIsMyAccount,42,8.5
TCK-4002970,APP-1013113,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,42,12.0
TCK-4002971,APP-1013134,In_App_Chat,Status_Inquiry_WhereIsMyAccount,41,8.5
TCK-4002972,APP-1013154,In_App_Chat,Status_Inquiry_WhereIsMyAccount,12,8.5
TCK-4002973,APP-1013162,Phone_IVR,General_Clarification,5,18.0
TCK-4002974,APP-1013164,In_App_Chat,Status_Inquiry_WhereIsMyAccount,38,8.5
TCK-4002975,APP-1013166,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,19,12.0
TCK-4002976,APP-1013175,Phone_IVR,Status_Inquiry_WhereIsMyAccount,28,18.0
TCK-4002977,APP-1013178,In_App_Chat,Status_Inquiry_WhereIsMyAccount,38,8.5
TCK-4002978,APP-1013181,In_App_Chat,Status_Inquiry_WhereIsMyAccount,13,8.5
TCK-4002979,APP-1013183,In_App_Chat,Document_Upload_Failure,27,8.5
TCK-4002980,APP-1013187,In_App_Chat,Status_Inquiry_WhereIsMyAccount,28,8.5
TCK-4002981,APP-1013190,In_App_Chat,Status_Inquiry_WhereIsMyAccount,10,8.5
TCK-4002982,APP-1013191,In_App_Chat,Status_Inquiry_WhereIsMyAccount,30,8.5
TCK-4002983,APP-1013192,In_App_Chat,Status_Inquiry_WhereIsMyAccount,36,8.5
TCK-4002984,APP-1013195,In_App_Chat,Status_Inquiry_WhereIsMyAccount,10,8.5
TCK-4002985,APP-1013198,In_App_Chat,Status_Inquiry_WhereIsMyAccount,26,8.5
TCK-4002986,APP-1013199,In_App_Chat,Status_Inquiry_WhereIsMyAccount,25,8.5
TCK-4002987,APP-1013203,In_App_Chat,Status_Inquiry_WhereIsMyAccount,24,8.5
TCK-4002988,APP-1013204,Phone_IVR,Status_Inquiry_WhereIsMyAccount,26,18.0
TCK-4002989,APP-1013207,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,26,12.0
TCK-4002990,APP-1013208,Phone_IVR,Status_Inquiry_WhereIsMyAccount,43,18.0
TCK-4002991,APP-1013215,In_App_Chat,Document_Upload_Failure,19,8.5
TCK-4002992,APP-1013219,Phone_IVR,Document_Upload_Failure,20,18.0
TCK-4002993,APP-1013221,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,13,12.0
TCK-4002994,APP-1013230,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,21,12.0
TCK-4002995,APP-1013234,Phone_IVR,Status_Inquiry_WhereIsMyAccount,38,18.0
TCK-4002996,APP-1013243,In_App_Chat,General_Clarification,9,8.5
TCK-4002997,APP-1013247,Phone_IVR,Status_Inquiry_WhereIsMyAccount,37,18.0
